Date,ZIP Code,Number of Cases
7/16/2022,45226,1
7/16/2022,45227,1
7/16/2022,45229,1
7/16/2022,45230,4
7/16/2022,45231,3
7/16/2022,45232,1
7/16/2022,45236,3
7/16/2022,45237,3
7/16/2022,45238,9
7/16/2022,45239,11
7/16/2022,45240,1
7/16/2022,45241,4
7/16/2022,45242,7
7/16/2022,45243,4
7/16/2022,45244,3
7/16/2022,45246,1
7/16/2022,45247,3
7/16/2022,45248,1
7/16/2022,45249,4
7/16/2022,45251,4
7/16/2022,45252,1
7/17/2022,45030,3
7/17/2022,45052,1
7/17/2022,45140,1
7/17/2022,45202,7
7/17/2022,45203,1
7/17/2022,45204,1
7/17/2022,45205,1
7/17/2022,45206,3
7/17/2022,45208,10
7/17/2022,45209,2
7/17/2022,45211,8
7/17/2022,45212,1
7/17/2022,45213,1
7/17/2022,45215,1
7/17/2022,45217,2
7/17/2022,45219,5
7/17/2022,45220,5
7/17/2022,45222,1
7/17/2022,45223,7
7/17/2022,45224,3
7/17/2022,45227,6
7/17/2022,45230,4
7/17/2022,45231,2
7/17/2022,45232,1
7/17/2022,45233,6
7/17/2022,45236,4
7/17/2022,45237,3
7/17/2022,45238,8
7/17/2022,45239,3
7/17/2022,45240,1
7/17/2022,45241,1
7/17/2022,45242,4
7/17/2022,45243,2
7/17/2022,45244,3
7/17/2022,45246,3
7/17/2022,45247,4
7/17/2022,45248,1
7/17/2022,45251,6
7/17/2022,45252,1
7/17/2022,45255,3
7/18/2022,45002,6
7/18/2022,45030,4
7/18/2022,45111,1
7/18/2022,45140,6
7/18/2022,45202,1
7/18/2022,45204,2
7/18/2022,45205,3
7/18/2022,45206,5
7/18/2022,45207,1
7/18/2022,45208,6
7/18/2022,45209,5
7/18/2022,45211,6
7/18/2022,45212,3
7/18/2022,45213,2
7/18/2022,45215,9
7/18/2022,45216,3
7/18/2022,45217,2
7/18/2022,45218,1
7/18/2022,45219,5
7/18/2022,45220,3
7/18/2022,45223,3
7/18/2022,45224,9
7/18/2022,45225,2
7/18/2022,45226,1
7/18/2022,45227,10
7/18/2022,45229,4
7/18/2022,45230,13
7/18/2022,45231,17
7/18/2022,45232,1
7/18/2022,45233,2
7/18/2022,45236,10
7/18/2022,45237,3
7/18/2022,45238,13
7/18/2022,45239,5
7/18/2022,45240,10
7/18/2022,45241,3
7/18/2022,45242,10
7/18/2022,45243,10
7/18/2022,45244,3
7/18/2022,45246,5
7/18/2022,45247,3
7/18/2022,45248,7
7/18/2022,45249,2
7/18/2022,45251,9
7/18/2022,45252,1
7/18/2022,45255,4
7/19/2022,45002,3
7/19/2022,45030,4
7/19/2022,45140,12
7/19/2022,45174,1
7/19/2022,45202,9
7/19/2022,45204,3
7/19/2022,45205,2
7/19/2022,45206,5
7/19/2022,45207,2
7/19/2022,45208,8
7/19/2022,45209,1
7/19/2022,45211,17
7/19/2022,45212,8
7/19/2022,45213,2
7/19/2022,45214,3
7/19/2022,45215,11
7/19/2022,45216,2
7/19/2022,45217,2
7/19/2022,45218,2
7/19/2022,45219,4
7/19/2022,45220,4
7/19/2022,45223,7
7/19/2022,45224,11
7/19/2022,45225,2
7/19/2022,45226,1
7/19/2022,45227,10
7/19/2022,45229,4
7/19/2022,45230,6
7/19/2022,45231,20
7/19/2022,45232,1
7/19/2022,45233,1
7/19/2022,45236,9
7/19/2022,45237,7
7/19/2022,45238,18
7/19/2022,45239,3
7/19/2022,45240,8
7/19/2022,45241,5
7/19/2022,45242,11
7/19/2022,45243,5
7/19/2022,45244,1
7/19/2022,45246,3
7/19/2022,45247,7
7/19/2022,45248,5
7/19/2022,45249,3
7/19/2022,45251,3
7/19/2022,45252,3
7/19/2022,45255,7
7/20/2022,45002,4
7/20/2022,45030,4
7/20/2022,45140,5
7/20/2022,45174,1
7/20/2022,45202,7
7/20/2022,45203,2
7/20/2022,45205,4
7/20/2022,45206,7
7/20/2022,45208,5
7/20/2022,45209,4
7/20/2022,45211,15
7/20/2022,45212,9
7/20/2022,45213,11
7/20/2022,45214,6
7/20/2022,45215,10
7/20/2022,45216,1
7/20/2022,45217,1
7/20/2022,45219,7
7/20/2022,45220,8
7/20/2022,45223,4
7/20/2022,45224,11
7/20/2022,45225,2
7/20/2022,45226,2
7/20/2022,45227,5
7/20/2022,45229,2
7/20/2022,45230,6
7/20/2022,45231,22
7/20/2022,45232,3
7/20/2022,45233,3
7/20/2022,45236,11
7/20/2022,45237,7
7/20/2022,45238,17
7/20/2022,45239,12
7/20/2022,45240,11
7/20/2022,45241,4
7/20/2022,45242,6
7/20/2022,45243,6
7/20/2022,45244,3
7/20/2022,45247,7
7/20/2022,45248,5
7/20/2022,45249,8
7/20/2022,45251,5
7/20/2022,45252,2
7/20/2022,45255,8
7/21/2022,45001,1
7/21/2022,45002,3
7/21/2022,45030,5
7/21/2022,45041,1
7/21/2022,45140,3
7/21/2022,45174,2
7/21/2022,45202,9
7/21/2022,45203,2
7/21/2022,45205,8
7/21/2022,45206,4
7/21/2022,45207,3
7/21/2022,45208,3
7/21/2022,45209,1
7/21/2022,45211,14
7/21/2022,45212,3
7/21/2022,45213,5
7/21/2022,45214,3
7/21/2022,45215,8
7/21/2022,45217,1
7/21/2022,45218,1
7/21/2022,45219,4
7/21/2022,45220,1
7/21/2022,45223,4
7/21/2022,45224,5
7/21/2022,45225,2
7/21/2022,45226,1
7/21/2022,45227,12
7/21/2022,45229,9
7/21/2022,45230,7
7/21/2022,45231,17
7/21/2022,45232,2
7/21/2022,45233,1
7/21/2022,45236,10
7/21/2022,45237,7
7/21/2022,45238,19
7/21/2022,45239,12
7/21/2022,45240,6
7/21/2022,45241,1
7/21/2022,45242,14
7/21/2022,45243,5
7/21/2022,45244,3
7/21/2022,45246,4
7/21/2022,45247,5
7/21/2022,45248,4
7/21/2022,45249,4
7/21/2022,45251,6
7/21/2022,45252,3
7/21/2022,45255,4
7/22/2022,45002,2
7/22/2022,45030,5
7/22/2022,45052,1
7/22/2022,45140,5
7/22/2022,45174,1
7/22/2022,45202,3
7/22/2022,45204,3
7/22/2022,45205,3
7/22/2022,45206,3
7/22/2022,45207,2
7/22/2022,45208,1
7/22/2022,45209,4
7/22/2022,45211,14
7/22/2022,45212,7
7/22/2022,45213,3
7/22/2022,45215,9
7/22/2022,45216,4
7/22/2022,45217,1
7/22/2022,45218,3
7/22/2022,45219,6
7/22/2022,45220,4
7/22/2022,45223,5
7/22/2022,45224,13
7/22/2022,45226,1
7/22/2022,45227,4
7/22/2022,45229,6
7/22/2022,45230,13
7/22/2022,45231,14
7/22/2022,45232,1
7/22/2022,45233,3
7/22/2022,45236,12
7/22/2022,45237,7
7/22/2022,45238,19
7/22/2022,45239,12
7/22/2022,45240,2
7/22/2022,45241,3
7/22/2022,45242,12
7/22/2022,45243,5
7/22/2022,45244,6
7/22/2022,45246,3
7/22/2022,45247,2
7/22/2022,45248,8
7/22/2022,45249,3
7/22/2022,45251,5
7/22/2022,45252,1
7/22/2022,45255,4
7/23/2022,45002,2
7/23/2022,45030,2
7/23/2022,45033,1
7/23/2022,45140,1
7/23/2022,45202,4
7/23/2022,45204,3
7/23/2022,45205,2
7/23/2022,45206,3
7/23/2022,45208,4
7/23/2022,45209,1
7/23/2022,45211,8
7/23/2022,45212,4
7/23/2022,45213,2
7/23/2022,45214,1
7/23/2022,45215,9
7/23/2022,45216,1
7/23/2022,45217,2
7/23/2022,45218,1
7/23/2022,45219,3
7/23/2022,45220,2
7/23/2022,45223,5
7/23/2022,45224,4
7/23/2022,45225,2
7/23/2022,45226,1
7/23/2022,45227,3
7/23/2022,45229,2
7/23/2022,45230,9
7/23/2022,45231,10
7/23/2022,45232,2
7/23/2022,45233,3
7/23/2022,45236,3
7/23/2022,45237,2
7/23/2022,45238,6
7/23/2022,45239,3
7/23/2022,45240,6
7/23/2022,45241,4
7/23/2022,45242,10
7/23/2022,45243,3
7/23/2022,45244,2
7/23/2022,45246,6
7/23/2022,45247,2
7/23/2022,45248,10
7/23/2022,45249,4
7/23/2022,45251,3
7/23/2022,45255,2
7/24/2022,45002,4
7/24/2022,45017,1
7/24/2022,45030,3
7/24/2022,45052,1
7/24/2022,45140,1
7/24/2022,45202,3
7/24/2022,45203,3
7/24/2022,45204,1
7/24/2022,45205,2
7/24/2022,45206,3
7/24/2022,45207,1
7/24/2022,45208,5
7/24/2022,45209,3
7/24/2022,45211,6
7/24/2022,45212,9
7/24/2022,45213,4
7/24/2022,45214,3
7/24/2022,45215,6
7/24/2022,45216,2
7/24/2022,45217,1
7/24/2022,45218,1
7/24/2022,45219,3
7/24/2022,45220,2
7/24/2022,45223,1
7/24/2022,45224,2
7/24/2022,45225,1
7/24/2022,45226,2
7/24/2022,45229,3
7/24/2022,45230,9
7/24/2022,45231,11
7/24/2022,45232,3
7/24/2022,45233,3
7/24/2022,45236,6
7/24/2022,45237,3
7/24/2022,45238,9
7/24/2022,45239,11
7/24/2022,45240,5
7/24/2022,45241,5
7/24/2022,45242,9
7/24/2022,45243,4
7/24/2022,45244,3
7/24/2022,45246,4
7/24/2022,45247,6
7/24/2022,45248,3
7/24/2022,45249,5
7/24/2022,45250,1
7/24/2022,45251,4
7/24/2022,45252,1
7/24/2022,45255,1
7/25/2022,45002,3
7/25/2022,45030,7
7/25/2022,45052,4
7/25/2022,45140,5
7/25/2022,45202,6
7/25/2022,45204,1
7/25/2022,45205,4
7/25/2022,45206,5
7/25/2022,45207,3
7/25/2022,45208,7
7/25/2022,45209,1
7/25/2022,45211,5
7/25/2022,45212,3
7/25/2022,45213,1
7/25/2022,45215,5
7/25/2022,45217,1
7/25/2022,45218,1
7/25/2022,45219,4
7/25/2022,45220,4
7/25/2022,45224,8
7/25/2022,45225,2
7/25/2022,45226,3
7/25/2022,45227,4
7/25/2022,45229,1
7/25/2022,45230,6
7/25/2022,45231,4
7/25/2022,45232,1
7/25/2022,45233,4
7/25/2022,45236,3
7/25/2022,45237,5
7/25/2022,45238,5
7/25/2022,45239,4
7/25/2022,45240,7
7/25/2022,45241,6
7/25/2022,45242,2
7/25/2022,45243,3
7/25/2022,45244,1
7/25/2022,45246,1
7/25/2022,45248,2
7/25/2022,45249,1
7/25/2022,45251,3
7/25/2022,45255,2
7/26/2022,45002,6
7/26/2022,45030,4
7/26/2022,45052,2
7/26/2022,45140,8
7/26/2022,45174,1
7/26/2022,45202,9
7/26/2022,45204,2
7/26/2022,45205,3
7/26/2022,45206,10
7/26/2022,45207,2
7/26/2022,45208,10
7/26/2022,45209,7
7/26/2022,45211,19
7/26/2022,45212,14
7/26/2022,45213,4
7/26/2022,45214,3
7/26/2022,45215,12
7/26/2022,45216,4
7/26/2022,45217,3
7/26/2022,45218,3
7/26/2022,45219,9
7/26/2022,45220,8
7/26/2022,45223,4
7/26/2022,45224,6
7/26/2022,45225,1
7/26/2022,45226,2
7/26/2022,45227,5
7/26/2022,45229,8
7/26/2022,45230,7
7/26/2022,45231,23
7/26/2022,45232,2
7/26/2022,45233,8
7/26/2022,45236,12
7/26/2022,45237,5
7/26/2022,45238,18
7/26/2022,45239,9
7/26/2022,45240,6
7/26/2022,45241,16
7/26/2022,45242,12
7/26/2022,45243,2
7/26/2022,45244,8
7/26/2022,45246,2
7/26/2022,45247,10
7/26/2022,45248,12
7/26/2022,45249,9
7/26/2022,45250,1
7/26/2022,45251,11
7/26/2022,45252,4
7/26/2022,45255,8
7/27/2022,45002,1
7/27/2022,45030,17
7/27/2022,45052,1
7/27/2022,45140,1
7/27/2022,45174,2
7/27/2022,45202,7
7/27/2022,45204,2
7/27/2022,45205,5
7/27/2022,45206,5
7/27/2022,45207,2
7/27/2022,45208,6
7/27/2022,45209,2
7/27/2022,45211,16
7/27/2022,45212,7
7/27/2022,45213,3
7/27/2022,45214,1
7/27/2022,45215,10
7/27/2022,45216,5
7/27/2022,45217,2
7/27/2022,45219,2
7/27/2022,45220,6
7/27/2022,45223,2
7/27/2022,45224,10
7/27/2022,45225,2
7/27/2022,45226,2
7/27/2022,45227,8
7/27/2022,45229,4
7/27/2022,45230,6
7/27/2022,45231,17
7/27/2022,45232,1
7/27/2022,45233,4
7/27/2022,45236,11
7/27/2022,45237,7
7/27/2022,45238,20
7/27/2022,45239,8
7/27/2022,45240,12
7/27/2022,45241,3
7/27/2022,45242,13
7/27/2022,45243,8
7/27/2022,45244,6
7/27/2022,45246,5
7/27/2022,45247,9
7/27/2022,45248,6
7/27/2022,45249,4
7/27/2022,45251,7
7/27/2022,45255,7
7/28/2022,45002,6
7/28/2022,45030,9
7/28/2022,45052,2
7/28/2022,45140,3
7/28/2022,45202,8
7/28/2022,45204,1
7/28/2022,45205,6
7/28/2022,45206,1
7/28/2022,45207,2
7/28/2022,45208,10
7/28/2022,45209,6
7/28/2022,45211,9
7/28/2022,45212,11
7/28/2022,45213,4
7/28/2022,45215,21
7/28/2022,45216,1
7/28/2022,45217,1
7/28/2022,45218,2
7/28/2022,45219,3
7/28/2022,45220,12
7/28/2022,45223,5
7/28/2022,45224,7
7/28/2022,45225,1
7/28/2022,45227,9
7/28/2022,45229,8
7/28/2022,45230,12
7/28/2022,45231,15
7/28/2022,45232,3
7/28/2022,45233,3
7/28/2022,45236,14
7/28/2022,45237,13
7/28/2022,45238,12
7/28/2022,45239,15
7/28/2022,45240,12
7/28/2022,45241,4
7/28/2022,45242,16
7/28/2022,45243,5
7/28/2022,45244,5
7/28/2022,45246,3
7/28/2022,45247,8
7/28/2022,45248,6
7/28/2022,45249,5
7/28/2022,45251,10
7/28/2022,45252,2
7/28/2022,45255,5
7/29/2022,45002,3
7/29/2022,45030,7
7/29/2022,45140,8
7/29/2022,45202,2
7/29/2022,45204,2
7/29/2022,45205,11
7/29/2022,45206,3
7/29/2022,45207,1
7/29/2022,45208,6
7/29/2022,45209,5
7/29/2022,45211,8
7/29/2022,45212,6
7/29/2022,45213,3
7/29/2022,45214,8
7/29/2022,45215,10
7/29/2022,45216,5
7/29/2022,45217,2
7/29/2022,45218,1
7/29/2022,45219,6
7/29/2022,45220,7
7/29/2022,45223,3
7/29/2022,45224,8
7/29/2022,45225,3
7/29/2022,45226,1
7/29/2022,45227,7
7/29/2022,45229,9
7/29/2022,45230,6
7/29/2022,45231,22
7/29/2022,45232,1
7/29/2022,45233,3
7/29/2022,45236,2
7/29/2022,45237,8
7/29/2022,45238,15
7/29/2022,45239,8
7/29/2022,45240,12
7/29/2022,45241,5
7/29/2022,45242,11
7/29/2022,45243,5
7/29/2022,45244,2
7/29/2022,45246,6
7/29/2022,45247,10
7/29/2022,45248,8
7/29/2022,45249,8
7/29/2022,45251,9
7/29/2022,45255,2
7/30/2022,45002,1
7/30/2022,45030,1
7/30/2022,45140,7
7/30/2022,45202,2
7/30/2022,45204,1
7/30/2022,45205,3
7/30/2022,45206,1
7/30/2022,45208,5
7/30/2022,45209,3
7/30/2022,45211,12
7/30/2022,45212,4
7/30/2022,45213,6
7/30/2022,45214,2
7/30/2022,45215,6
7/30/2022,45216,1
7/30/2022,45217,1
7/30/2022,45219,2
7/30/2022,45220,9
7/30/2022,45223,2
7/30/2022,45224,7
7/30/2022,45226,3
7/30/2022,45227,4
7/30/2022,45229,5
7/30/2022,45230,3
7/30/2022,45231,14
7/30/2022,45232,2
7/30/2022,45233,6
7/30/2022,45236,3
7/30/2022,45237,3
7/30/2022,45238,18
7/30/2022,45239,9
7/30/2022,45240,8
7/30/2022,45241,8
7/30/2022,45242,7
7/30/2022,45243,5
7/30/2022,45244,4
7/30/2022,45246,9
7/30/2022,45247,4
7/30/2022,45248,2
7/30/2022,45249,8
7/30/2022,45251,3
7/30/2022,45255,3
7/31/2022,45002,1
7/31/2022,45030,2
7/31/2022,45140,2
7/31/2022,45202,3
7/31/2022,45204,3
7/31/2022,45205,4
7/31/2022,45206,5
7/31/2022,45207,1
7/31/2022,45208,2
7/31/2022,45209,9
7/31/2022,45211,10
7/31/2022,45212,10
7/31/2022,45213,3
7/31/2022,45214,1
7/31/2022,45215,8
7/31/2022,45216,3
7/31/2022,45217,2
7/31/2022,45218,1
7/31/2022,45219,7
7/31/2022,45223,6
7/31/2022,45224,5
7/31/2022,45225,1
7/31/2022,45226,1
7/31/2022,45227,1
7/31/2022,45229,3
7/31/2022,45230,6
7/31/2022,45231,7
7/31/2022,45233,2
7/31/2022,45236,9
7/31/2022,45237,7
7/31/2022,45238,13
7/31/2022,45239,4
7/31/2022,45240,10
7/31/2022,45241,5
7/31/2022,45242,5
7/31/2022,45243,5
7/31/2022,45244,4
7/31/2022,45246,4
7/31/2022,45247,4
7/31/2022,45248,3
7/31/2022,45249,5
7/31/2022,45251,7
7/31/2022,45252,1
7/31/2022,45255,4
8/1/2022,45002,3
8/1/2022,45030,10
8/1/2022,45052,1
8/1/2022,45140,6
8/1/2022,45202,7
8/1/2022,45203,1
8/1/2022,45204,1
8/1/2022,45205,3
8/1/2022,45206,3
8/1/2022,45207,2
8/1/2022,45208,12
8/1/2022,45209,5
8/1/2022,45211,15
8/1/2022,45212,6
8/1/2022,45213,4
8/1/2022,45215,14
8/1/2022,45216,3
8/1/2022,45217,4
8/1/2022,45218,2
8/1/2022,45219,8
8/1/2022,45220,9
8/1/2022,45221,1
8/1/2022,45223,6
8/1/2022,45224,13
8/1/2022,45225,3
8/1/2022,45226,4
8/1/2022,45227,3
8/1/2022,45229,3
8/1/2022,45230,13
8/1/2022,45231,25
8/1/2022,45232,3
8/1/2022,45233,7
8/1/2022,45236,9
8/1/2022,45237,9
8/1/2022,45238,15
8/1/2022,45239,12
8/1/2022,45240,10
8/1/2022,45241,5
8/1/2022,45242,5
8/1/2022,45243,7
8/1/2022,45244,2
8/1/2022,45246,4
8/1/2022,45247,4
8/1/2022,45248,9
8/1/2022,45249,4
8/1/2022,45251,10
8/1/2022,45252,2
8/1/2022,45255,3
8/2/2022,45002,7
8/2/2022,45030,9
8/2/2022,45033,1
8/2/2022,45052,1
8/2/2022,45140,6
8/2/2022,45174,2
8/2/2022,45202,10
8/2/2022,45204,4
8/2/2022,45205,5
8/2/2022,45206,4
8/2/2022,45207,2
8/2/2022,45208,13
8/2/2022,45209,5
8/2/2022,45211,20
8/2/2022,45212,8
8/2/2022,45213,7
8/2/2022,45214,4
8/2/2022,45215,12
8/2/2022,45216,6
8/2/2022,45217,2
8/2/2022,45218,2
8/2/2022,45219,3
8/2/2022,45220,7
8/2/2022,45223,6
8/2/2022,45224,10
8/2/2022,45225,5
8/2/2022,45226,1
8/2/2022,45227,7
8/2/2022,45229,7
8/2/2022,45230,10
8/2/2022,45231,22
8/2/2022,45232,2
8/2/2022,45233,7
8/2/2022,45236,4
8/2/2022,45237,9
8/2/2022,45238,15
8/2/2022,45239,4
8/2/2022,45240,7
8/2/2022,45241,9
8/2/2022,45242,10
8/2/2022,45243,5
8/2/2022,45244,1
8/2/2022,45246,10
8/2/2022,45247,10
8/2/2022,45248,4
8/2/2022,45249,2
8/2/2022,45251,11
8/2/2022,45252,2
8/2/2022,45255,4
8/2/2022,45262,1
8/3/2022,45001,2
8/3/2022,45002,3
8/3/2022,45030,8
8/3/2022,45140,7
8/3/2022,45174,1
8/3/2022,45202,9
8/3/2022,45203,2
8/3/2022,45204,5
8/3/2022,45205,9
8/3/2022,45206,5
8/3/2022,45208,8
8/3/2022,45209,7
8/3/2022,45211,14
8/3/2022,45212,6
8/3/2022,45213,7
8/3/2022,45214,3
8/3/2022,45215,19
8/3/2022,45216,6
8/3/2022,45217,3
8/3/2022,45218,4
8/3/2022,45220,9
8/3/2022,45223,13
8/3/2022,45224,10
8/3/2022,45225,2
8/3/2022,45226,1
8/3/2022,45227,8
8/3/2022,45229,5
8/3/2022,45230,12
8/3/2022,45231,10
8/3/2022,45232,4
8/3/2022,45233,4
8/3/2022,45236,2
8/3/2022,45237,7
8/3/2022,45238,16
8/3/2022,45239,9
8/3/2022,45240,9
8/3/2022,45241,7
8/3/2022,45242,11
8/3/2022,45243,3
8/3/2022,45244,4
8/3/2022,45246,4
8/3/2022,45247,4
8/3/2022,45248,5
8/3/2022,45249,7
8/3/2022,45251,5
8/3/2022,45252,2
8/3/2022,45255,7
8/4/2022,45002,4
8/4/2022,45030,7
8/4/2022,45052,2
8/4/2022,45140,8
8/4/2022,45201,1
8/4/2022,45202,8
8/4/2022,45204,4
8/4/2022,45205,6
8/4/2022,45206,1
8/4/2022,45208,6
8/4/2022,45209,3
8/4/2022,45211,10
8/4/2022,45212,7
8/4/2022,45213,9
8/4/2022,45214,2
8/4/2022,45215,14
8/4/2022,45216,7
8/4/2022,45218,1
8/4/2022,45219,3
8/4/2022,45220,16
8/4/2022,45223,3
8/4/2022,45224,15
8/4/2022,45225,5
8/4/2022,45226,2
8/4/2022,45227,8
8/4/2022,45229,7
8/4/2022,45230,4
8/4/2022,45231,14
8/4/2022,45232,4
8/4/2022,45233,4
8/4/2022,45236,8
8/4/2022,45237,4
8/4/2022,45238,21
8/4/2022,45239,14
8/4/2022,45240,14
8/4/2022,45241,6
8/4/2022,45242,7
8/4/2022,45243,2
8/4/2022,45244,5
8/4/2022,45246,5
8/4/2022,45247,4
8/4/2022,45248,7
8/4/2022,45249,7
8/4/2022,45251,8
8/4/2022,45252,3
8/4/2022,45255,2
8/4/2022,45262,1
8/5/2022,45002,4
8/5/2022,45030,6
8/5/2022,45140,6
8/5/2022,45174,2
8/5/2022,45202,9
8/5/2022,45203,2
8/5/2022,45204,4
8/5/2022,45205,6
8/5/2022,45206,5
8/5/2022,45207,3
8/5/2022,45208,2
8/5/2022,45209,4
8/5/2022,45211,12
8/5/2022,45212,7
8/5/2022,45213,6
8/5/2022,45214,5
8/5/2022,45215,14
8/5/2022,45216,1
8/5/2022,45217,3
8/5/2022,45218,2
8/5/2022,45219,3
8/5/2022,45220,5
8/5/2022,45223,8
8/5/2022,45224,7
8/5/2022,45225,1
8/5/2022,45226,2
8/5/2022,45227,4
8/5/2022,45229,5
8/5/2022,45230,4
8/5/2022,45231,15
8/5/2022,45232,5
8/5/2022,45233,10
8/5/2022,45236,6
8/5/2022,45237,12
8/5/2022,45238,17
8/5/2022,45239,7
8/5/2022,45240,14
8/5/2022,45241,4
8/5/2022,45242,11
8/5/2022,45243,6
8/5/2022,45244,5
8/5/2022,45246,6
8/5/2022,45247,8
8/5/2022,45248,5
8/5/2022,45249,6
8/5/2022,45251,13
8/5/2022,45252,2
8/5/2022,45255,4
8/6/2022,45002,1
8/6/2022,45030,6
8/6/2022,45140,6
8/6/2022,45202,1
8/6/2022,45204,1
8/6/2022,45205,3
8/6/2022,45206,4
8/6/2022,45207,1
8/6/2022,45208,6
8/6/2022,45209,5
8/6/2022,45211,13
8/6/2022,45212,6
8/6/2022,45213,8
8/6/2022,45214,3
8/6/2022,45215,8
8/6/2022,45216,4
8/6/2022,45217,3
8/6/2022,45218,1
8/6/2022,45219,2
8/6/2022,45220,4
8/6/2022,45223,7
8/6/2022,45224,7
8/6/2022,45226,2
8/6/2022,45227,4
8/6/2022,45229,3
8/6/2022,45230,7
8/6/2022,45231,13
8/6/2022,45232,2
8/6/2022,45233,5
8/6/2022,45236,5
8/6/2022,45237,2
8/6/2022,45238,13
8/6/2022,45239,6
8/6/2022,45240,9
8/6/2022,45241,6
8/6/2022,45242,2
8/6/2022,45244,5
8/6/2022,45246,3
8/6/2022,45247,2
8/6/2022,45248,7
8/6/2022,45249,5
8/6/2022,45251,5
8/6/2022,45252,3
8/6/2022,45255,1
8/7/2022,45002,3
8/7/2022,45030,5
8/7/2022,45140,3
8/7/2022,45202,7
8/7/2022,45205,9
8/7/2022,45206,4
8/7/2022,45207,6
8/7/2022,45208,2
8/7/2022,45209,2
8/7/2022,45211,10
8/7/2022,45212,6
8/7/2022,45213,4
8/7/2022,45214,2
8/7/2022,45215,10
8/7/2022,45216,2
8/7/2022,45217,2
8/7/2022,45218,3
8/7/2022,45219,1
8/7/2022,45220,2
8/7/2022,45223,7
8/7/2022,45224,6
8/7/2022,45225,2
8/7/2022,45226,1
8/7/2022,45227,11
8/7/2022,45229,5
8/7/2022,45230,5
8/7/2022,45231,5
8/7/2022,45232,2
8/7/2022,45233,3
8/7/2022,45236,5
8/7/2022,45237,8
8/7/2022,45238,12
8/7/2022,45239,11
8/7/2022,45240,8
8/7/2022,45241,1
8/7/2022,45242,5
8/7/2022,45243,2
8/7/2022,45244,2
8/7/2022,45246,2
8/7/2022,45247,3
8/7/2022,45248,1
8/7/2022,45249,5
8/7/2022,45251,8
8/7/2022,45255,3
8/8/2022,45002,5
8/8/2022,45030,12
8/8/2022,45140,7
8/8/2022,45150,1
8/8/2022,45174,1
8/8/2022,45201,1
8/8/2022,45202,8
8/8/2022,45203,2
8/8/2022,45204,4
8/8/2022,45205,4
8/8/2022,45206,8
8/8/2022,45207,4
8/8/2022,45208,15
8/8/2022,45209,5
8/8/2022,45211,14
8/8/2022,45212,10
8/8/2022,45213,6
8/8/2022,45214,1
8/8/2022,45215,9
8/8/2022,45216,11
8/8/2022,45217,2
8/8/2022,45218,1
8/8/2022,45219,6
8/8/2022,45220,6
8/8/2022,45222,1
8/8/2022,45223,8
8/8/2022,45224,6
8/8/2022,45225,4
8/8/2022,45226,1
8/8/2022,45227,5
8/8/2022,45229,7
8/8/2022,45230,16
8/8/2022,45231,23
8/8/2022,45232,3
8/8/2022,45233,4
8/8/2022,45236,21
8/8/2022,45237,12
8/8/2022,45238,23
8/8/2022,45239,18
8/8/2022,45240,14
8/8/2022,45241,8
8/8/2022,45242,16
8/8/2022,45243,8
8/8/2022,45244,2
8/8/2022,45246,7
8/8/2022,45247,10
8/8/2022,45248,13
8/8/2022,45249,8
8/8/2022,45251,9
8/8/2022,45252,1
8/8/2022,45255,9
8/9/2022,45002,4
8/9/2022,45030,6
8/9/2022,45052,1
8/9/2022,45140,6
8/9/2022,45202,6
8/9/2022,45205,5
8/9/2022,45206,6
8/9/2022,45207,5
8/9/2022,45208,9
8/9/2022,45209,5
8/9/2022,45211,17
8/9/2022,45212,10
8/9/2022,45213,3
8/9/2022,45214,6
8/9/2022,45215,15
8/9/2022,45216,2
8/9/2022,45217,3
8/9/2022,45218,1
8/9/2022,45219,3
8/9/2022,45220,5
8/9/2022,45223,9
8/9/2022,45224,17
8/9/2022,45225,1
8/9/2022,45226,4
8/9/2022,45227,10
8/9/2022,45229,8
8/9/2022,45230,13
8/9/2022,45231,22
8/9/2022,45232,5
8/9/2022,45233,8
8/9/2022,45236,7
8/9/2022,45237,12
8/9/2022,45238,19
8/9/2022,45239,10
8/9/2022,45240,8
8/9/2022,45241,6
8/9/2022,45242,13
8/9/2022,45243,5
8/9/2022,45244,2
8/9/2022,45246,5
8/9/2022,45247,3
8/9/2022,45248,14
8/9/2022,45249,1
8/9/2022,45250,1
8/9/2022,45251,5
8/9/2022,45252,1
8/9/2022,45253,1
8/9/2022,45255,7
8/10/2022,45002,3
8/10/2022,45030,6
8/10/2022,45052,1
8/10/2022,45140,8
8/10/2022,45174,1
8/10/2022,45202,9
8/10/2022,45203,1
8/10/2022,45204,2
8/10/2022,45205,9
8/10/2022,45206,9
8/10/2022,45207,2
8/10/2022,45208,6
8/10/2022,45209,7
8/10/2022,45211,18
8/10/2022,45212,11
8/10/2022,45213,10
8/10/2022,45214,1
8/10/2022,45215,10
8/10/2022,45216,3
8/10/2022,45217,1
8/10/2022,45218,1
8/10/2022,45219,7
8/10/2022,45220,11
8/10/2022,45223,7
8/10/2022,45224,12
8/10/2022,45225,2
8/10/2022,45226,1
8/10/2022,45227,7
8/10/2022,45229,8
8/10/2022,45230,16
8/10/2022,45231,18
8/10/2022,45232,1
8/10/2022,45233,3
8/10/2022,45236,14
8/10/2022,45237,12
8/10/2022,45238,14
8/10/2022,45239,11
8/10/2022,45240,10
8/10/2022,45241,3
