Calculated Recovery Date,Zip Code,Frequency
09/26/2020,45237,2
09/26/2020,45238,5
09/26/2020,45239,2
09/26/2020,45240,1
09/26/2020,45241,1
09/26/2020,45242,1
09/26/2020,45246,1
09/26/2020,45247,2
09/26/2020,45248,1
09/26/2020,45255,2
09/27/2020,43085,1
09/27/2020,45002,2
09/27/2020,45140,1
09/27/2020,45202,1
09/27/2020,45204,1
09/27/2020,45205,1
09/27/2020,45207,1
09/27/2020,45208,3
09/27/2020,45211,2
09/27/2020,45213,2
09/27/2020,45216,1
09/27/2020,45219,8
09/27/2020,45220,7
09/27/2020,45224,1
09/27/2020,45226,1
09/27/2020,45227,2
09/27/2020,45230,1
09/27/2020,45233,2
09/27/2020,45238,1
09/27/2020,45239,1
09/27/2020,45240,1
09/27/2020,45241,3
09/27/2020,45242,1
09/27/2020,45243,2
09/27/2020,45248,1
09/27/2020,45251,1
09/27/2020,45255,1
09/28/2020,43338,1
09/28/2020,45002,2
09/28/2020,45140,3
09/28/2020,45202,3
09/28/2020,45205,1
09/28/2020,45207,2
09/28/2020,45209,3
09/28/2020,45211,4
09/28/2020,45212,2
09/28/2020,45213,1
09/28/2020,45215,2
09/28/2020,45219,7
09/28/2020,45220,1
09/28/2020,45221,1
09/28/2020,45227,2
09/28/2020,45230,1
09/28/2020,45233,4
09/28/2020,45236,1
09/28/2020,45238,4
09/28/2020,45239,3
09/28/2020,45242,1
09/28/2020,45243,1
09/28/2020,45244,1
09/28/2020,45246,3
09/28/2020,45247,1
09/28/2020,45249,1
09/28/2020,45251,1
09/28/2020,45255,1
09/28/2020,45267,1
09/29/2020,45002,3
09/29/2020,45014,1
09/29/2020,45030,3
09/29/2020,45040,2
09/29/2020,45140,4
09/29/2020,45150,1
09/29/2020,45174,1
09/29/2020,45202,1
09/29/2020,45206,1
09/29/2020,45207,1
09/29/2020,45208,2
09/29/2020,45209,3
09/29/2020,45210,1
09/29/2020,45211,5
09/29/2020,45212,3
09/29/2020,45215,2
09/29/2020,45216,1
09/29/2020,45219,16
09/29/2020,45220,7
09/29/2020,45221,1
09/29/2020,45223,1
09/29/2020,45227,3
09/29/2020,45230,3
09/29/2020,45231,4
09/29/2020,45232,1
09/29/2020,45233,1
09/29/2020,45236,2
09/29/2020,45237,1
09/29/2020,45238,5
09/29/2020,45239,1
09/29/2020,45240,2
09/29/2020,45241,1
09/29/2020,45242,1
09/29/2020,45243,3
09/29/2020,45244,1
09/29/2020,45247,3
09/29/2020,45248,1
09/29/2020,45251,3
09/29/2020,45252,1
09/29/2020,45255,1
09/30/2020,41073,1
09/30/2020,45002,3
09/30/2020,45014,1
09/30/2020,45140,3
09/30/2020,45174,1
09/30/2020,45202,2
09/30/2020,45207,2
09/30/2020,45209,1
09/30/2020,45211,2
09/30/2020,45212,5
09/30/2020,45213,1
09/30/2020,45214,1
09/30/2020,45215,5
09/30/2020,45216,1
09/30/2020,45217,1
09/30/2020,45219,14
09/30/2020,45220,3
09/30/2020,45221,1
09/30/2020,45226,1
09/30/2020,45231,4
09/30/2020,45233,4
09/30/2020,45236,5
09/30/2020,45238,9
09/30/2020,45239,1
09/30/2020,45241,2
09/30/2020,45242,1
09/30/2020,45243,1
09/30/2020,45244,3
09/30/2020,45246,1
09/30/2020,45247,1
09/30/2020,45248,5
09/30/2020,45249,3
09/30/2020,45251,3
09/30/2020,45252,1
10/01/2020,,1
10/01/2020,41071,1
10/01/2020,43201,2
10/01/2020,43207,1
10/01/2020,43214,1
10/01/2020,45002,1
10/01/2020,45030,1
10/01/2020,45140,9
10/01/2020,45202,3
10/01/2020,45207,2
10/01/2020,45208,1
10/01/2020,45209,1
10/01/2020,45211,3
10/01/2020,45212,1
10/01/2020,45214,1
10/01/2020,45215,3
10/01/2020,45216,2
10/01/2020,45219,16
10/01/2020,45220,3
10/01/2020,45221,1
10/01/2020,45223,1
10/01/2020,45224,5
10/01/2020,45226,1
10/01/2020,45230,5
10/01/2020,45231,2
10/01/2020,45233,3
10/01/2020,45236,3
10/01/2020,45238,1
10/01/2020,45239,2
10/01/2020,45241,1
10/01/2020,45242,1
10/01/2020,45246,2
10/01/2020,45248,4
10/01/2020,45249,2
10/01/2020,45251,2
10/01/2020,45458,1
10/02/2020,,1
10/02/2020,43201,1
10/02/2020,44141,1
10/02/2020,45030,1
10/02/2020,45040,1
10/02/2020,45140,3
10/02/2020,45202,5
10/02/2020,45206,1
10/02/2020,45208,1
10/02/2020,45209,2
10/02/2020,45211,1
10/02/2020,45212,5
10/02/2020,45213,1
10/02/2020,45214,1
10/02/2020,45215,1
10/02/2020,45216,2
10/02/2020,45218,1
10/02/2020,45219,14
10/02/2020,45220,1
10/02/2020,45221,1
10/02/2020,45223,2
10/02/2020,45226,1
10/02/2020,45227,1
10/02/2020,45230,3
10/02/2020,45231,4
10/02/2020,45232,1
10/02/2020,45233,5
10/02/2020,45236,1
10/02/2020,45238,3
10/02/2020,45239,7
10/02/2020,45240,1
10/02/2020,45241,3
10/02/2020,45242,1
10/02/2020,45244,3
10/02/2020,45246,2
10/02/2020,45247,2
10/02/2020,45248,2
10/02/2020,45249,2
10/02/2020,45251,1
10/03/2020,43402,1
10/03/2020,45002,1
10/03/2020,45030,4
10/03/2020,45052,1
10/03/2020,45140,1
10/03/2020,45206,1
10/03/2020,45207,1
10/03/2020,45208,2
10/03/2020,45209,1
10/03/2020,45211,2
10/03/2020,45212,2
10/03/2020,45213,1
10/03/2020,45214,1
10/03/2020,45215,1
10/03/2020,45216,1
10/03/2020,45219,10
10/03/2020,45220,1
10/03/2020,45224,2
10/03/2020,45226,1
10/03/2020,45227,1
10/03/2020,45231,3
10/03/2020,45238,8
10/03/2020,45239,3
10/03/2020,45241,1
10/03/2020,45243,4
10/03/2020,45244,1
10/03/2020,45247,2
10/03/2020,45248,3
10/03/2020,45250,1
10/03/2020,45255,1
10/03/2020,45267,1
10/04/2020,45030,1
10/04/2020,45052,1
10/04/2020,45202,3
10/04/2020,45206,2
10/04/2020,45207,1
10/04/2020,45208,1
10/04/2020,45211,2
10/04/2020,45212,2
10/04/2020,45215,3
10/04/2020,45216,1
10/04/2020,45219,6
10/04/2020,45220,2
10/04/2020,45221,1
10/04/2020,45226,1
10/04/2020,45229,2
10/04/2020,45231,1
10/04/2020,45237,1
10/04/2020,45238,1
10/04/2020,45239,3
10/04/2020,45241,2
10/04/2020,45242,1
10/04/2020,45243,1
10/04/2020,45244,2
10/04/2020,45248,2
10/04/2020,45249,3
10/04/2020,45252,1
10/05/2020,43201,1
10/05/2020,44136,1
10/05/2020,44141,1
10/05/2020,44256,1
10/05/2020,44883,1
10/05/2020,45002,1
10/05/2020,45030,4
10/05/2020,45140,5
10/05/2020,45205,1
10/05/2020,45206,1
10/05/2020,45207,1
10/05/2020,45208,2
10/05/2020,45211,3
10/05/2020,45212,4
10/05/2020,45215,4
10/05/2020,45216,1
10/05/2020,45217,2
10/05/2020,45219,9
10/05/2020,45220,1
10/05/2020,45221,1
10/05/2020,45223,1
10/05/2020,45224,1
10/05/2020,45225,1
10/05/2020,45227,1
10/05/2020,45229,3
10/05/2020,45230,4
10/05/2020,45231,2
10/05/2020,45233,3
10/05/2020,45236,5
10/05/2020,45237,2
10/05/2020,45238,7
10/05/2020,45239,5
10/05/2020,45241,4
10/05/2020,45244,3
10/05/2020,45247,2
10/05/2020,45248,1
10/05/2020,45249,1
10/05/2020,45251,2
10/05/2020,45255,2
10/06/2020,41011,1
10/06/2020,43606,1
10/06/2020,44139,1
10/06/2020,45002,1
10/06/2020,45030,1
10/06/2020,45052,2
10/06/2020,45140,17
10/06/2020,45202,1
10/06/2020,45207,2
10/06/2020,45208,2
10/06/2020,45209,1
10/06/2020,45211,3
10/06/2020,45212,6
10/06/2020,45213,1
10/06/2020,45214,1
10/06/2020,45215,4
10/06/2020,45216,1
10/06/2020,45219,10
10/06/2020,45220,1
10/06/2020,45224,3
10/06/2020,45226,1
10/06/2020,45227,1
10/06/2020,45229,1
10/06/2020,45230,9
10/06/2020,45231,2
10/06/2020,45236,2
10/06/2020,45237,1
10/06/2020,45238,2
10/06/2020,45239,5
10/06/2020,45241,1
10/06/2020,45242,3
10/06/2020,45243,2
10/06/2020,45244,3
10/06/2020,45246,2
10/06/2020,45247,3
10/06/2020,45248,1
10/06/2020,45251,1
10/07/2020,,1
10/07/2020,44124,1
10/07/2020,44138,1
10/07/2020,44805,1
10/07/2020,45002,2
10/07/2020,45030,1
10/07/2020,45040,1
10/07/2020,45140,3
10/07/2020,45202,1
10/07/2020,45203,1
10/07/2020,45205,1
10/07/2020,45208,4
10/07/2020,45211,1
10/07/2020,45212,5
10/07/2020,45214,1
10/07/2020,45215,3
10/07/2020,45216,1
10/07/2020,45219,11
10/07/2020,45220,5
10/07/2020,45224,2
10/07/2020,45229,1
10/07/2020,45230,2
10/07/2020,45231,2
10/07/2020,45232,1
10/07/2020,45233,2
10/07/2020,45236,2
10/07/2020,45237,1
10/07/2020,45238,2
10/07/2020,45239,3
10/07/2020,45240,5
10/07/2020,45242,1
10/07/2020,45243,3
10/07/2020,45244,1
10/07/2020,45246,1
10/07/2020,45248,2
10/07/2020,45255,2
10/08/2020,41018,1
10/08/2020,43054,1
10/08/2020,43403,1
10/08/2020,44233,1
10/08/2020,45002,2
10/08/2020,45030,2
10/08/2020,45140,1
10/08/2020,45202,1
10/08/2020,45205,1
10/08/2020,45207,1
10/08/2020,45208,2
10/08/2020,45209,1
10/08/2020,45212,3
10/08/2020,45214,1
10/08/2020,45219,2
10/08/2020,45220,2
10/08/2020,45227,1
10/08/2020,45229,2
10/08/2020,45230,3
10/08/2020,45231,2
10/08/2020,45233,3
10/08/2020,45236,1
10/08/2020,45238,4
10/08/2020,45239,3
10/08/2020,45240,3
10/08/2020,45241,1
10/08/2020,45242,1
10/08/2020,45243,3
10/08/2020,45244,2
10/08/2020,45246,1
10/08/2020,45247,4
10/08/2020,45248,5
10/08/2020,45249,1
10/08/2020,45251,3
10/08/2020,45255,1
10/09/2020,,2
10/09/2020,41035,1
10/09/2020,43026,1
10/09/2020,45002,2
10/09/2020,45011,1
10/09/2020,45030,6
10/09/2020,45040,1
10/09/2020,45140,1
10/09/2020,45202,2
10/09/2020,45205,1
10/09/2020,45206,1
10/09/2020,45207,4
10/09/2020,45208,4
10/09/2020,45209,3
10/09/2020,45211,3
10/09/2020,45212,3
10/09/2020,45213,2
10/09/2020,45215,3
10/09/2020,45219,2
10/09/2020,45221,1
10/09/2020,45224,2
10/09/2020,45225,2
10/09/2020,45227,1
10/09/2020,45229,2
10/09/2020,45230,1
10/09/2020,45231,3
10/09/2020,45233,2
10/09/2020,45236,2
10/09/2020,45238,4
10/09/2020,45239,2
10/09/2020,45240,3
10/09/2020,45242,1
10/09/2020,45243,1
10/09/2020,45244,1
10/09/2020,45246,2
10/09/2020,45247,1
10/09/2020,45248,1
10/09/2020,45251,3
10/09/2020,45255,2
10/09/2020,45458,1
10/10/2020,,3
10/10/2020,45002,3
10/10/2020,45030,4
10/10/2020,45052,1
10/10/2020,45208,3
10/10/2020,45209,1
10/10/2020,45211,4
10/10/2020,45212,2
10/10/2020,45215,2
10/10/2020,45216,1
10/10/2020,45219,1
10/10/2020,45220,1
10/10/2020,45226,1
10/10/2020,45227,3
10/10/2020,45231,3
10/10/2020,45233,3
10/10/2020,45236,1
10/10/2020,45238,3
10/10/2020,45241,2
10/10/2020,45243,1
10/10/2020,45244,2
10/10/2020,45247,1
10/10/2020,45249,1
10/11/2020,,3
10/11/2020,45002,1
10/11/2020,45030,1
10/11/2020,45174,1
10/11/2020,45202,1
10/11/2020,45205,1
10/11/2020,45207,3
10/11/2020,45208,2
10/11/2020,45211,1
10/11/2020,45212,2
10/11/2020,45215,1
10/11/2020,45218,1
10/11/2020,45219,5
10/11/2020,45224,2
10/11/2020,45226,1
10/11/2020,45227,4
10/11/2020,45230,1
10/11/2020,45236,1
10/11/2020,45237,2
10/11/2020,45238,2
10/11/2020,45240,1
10/11/2020,45241,2
10/11/2020,45242,1
10/11/2020,45246,1
10/11/2020,45247,3
10/11/2020,45248,4
10/11/2020,45249,1
10/11/2020,45251,4
10/11/2020,45252,1
10/11/2020,45255,1
10/12/2020,,4
10/12/2020,45002,1
10/12/2020,45030,2
10/12/2020,45140,3
10/12/2020,45206,1
10/12/2020,45207,2
10/12/2020,45209,1
10/12/2020,45211,2
10/12/2020,45212,2
10/12/2020,45215,3
10/12/2020,45216,1
10/12/2020,45219,3
10/12/2020,45220,2
10/12/2020,45221,1
10/12/2020,45224,1
10/12/2020,45226,1
10/12/2020,45227,2
10/12/2020,45229,1
10/12/2020,45230,1
10/12/2020,45231,3
10/12/2020,45233,3
10/12/2020,45236,3
10/12/2020,45237,1
10/12/2020,45238,8
10/12/2020,45239,2
10/12/2020,45240,2
10/12/2020,45241,1
10/12/2020,45242,2
10/12/2020,45243,1
10/12/2020,45244,1
10/12/2020,45246,1
10/12/2020,45247,3
10/12/2020,45248,5
10/13/2020,,2
10/13/2020,45002,4
10/13/2020,45030,2
10/13/2020,45140,4
10/13/2020,45202,2
10/13/2020,45206,1
10/13/2020,45207,1
10/13/2020,45208,2
10/13/2020,45209,1
10/13/2020,45211,1
10/13/2020,45212,7
10/13/2020,45215,1
10/13/2020,45217,1
10/13/2020,45219,1
10/13/2020,45220,2
10/13/2020,45223,3
10/13/2020,45224,3
10/13/2020,45227,1
10/13/2020,45229,2
10/13/2020,45230,6
10/13/2020,45231,5
10/13/2020,45233,2
10/13/2020,45236,1
10/13/2020,45237,1
10/13/2020,45238,5
10/13/2020,45239,1
10/13/2020,45240,3
10/13/2020,45241,4
10/13/2020,45242,2
10/13/2020,45243,2
10/13/2020,45246,1
10/13/2020,45247,3
10/13/2020,45248,3
10/13/2020,45249,2
10/13/2020,45251,1
10/13/2020,45252,3
10/13/2020,45255,1
10/13/2020,45268,1
10/14/2020,45002,1
10/14/2020,45030,5
10/14/2020,45140,1
10/14/2020,45202,1
10/14/2020,45206,2
10/14/2020,45207,3
10/14/2020,45208,2
10/14/2020,45209,3
10/14/2020,45211,1
10/14/2020,45212,2
10/14/2020,45213,2
10/14/2020,45214,2
10/14/2020,45215,10
10/14/2020,45219,4
10/14/2020,45220,3
10/14/2020,45221,1
10/14/2020,45223,1
10/14/2020,45224,4
10/14/2020,45227,3
10/14/2020,45229,2
10/14/2020,45230,2
10/14/2020,45231,4
10/14/2020,45232,1
10/14/2020,45233,1
10/14/2020,45236,5
10/14/2020,45237,1
10/14/2020,45239,2
10/14/2020,45240,3
10/14/2020,45241,2
10/14/2020,45242,2
10/14/2020,45243,2
10/14/2020,45244,1
10/14/2020,45246,2
10/14/2020,45247,4
10/14/2020,45248,4
10/14/2020,45251,5
10/14/2020,45252,1
10/14/2020,45255,2
10/15/2020,,1
10/15/2020,45002,1
10/15/2020,45030,2
10/15/2020,45140,2
10/15/2020,45202,3
10/15/2020,45204,1
10/15/2020,45207,2
10/15/2020,45209,3
10/15/2020,45212,3
10/15/2020,45216,1
10/15/2020,45219,3
10/15/2020,45223,3
10/15/2020,45224,2
10/15/2020,45225,1
10/15/2020,45227,1
10/15/2020,45230,6
10/15/2020,45231,3
10/15/2020,45233,3
10/15/2020,45236,2
10/15/2020,45237,2
10/15/2020,45238,13
10/15/2020,45239,1
10/15/2020,45240,3
10/15/2020,45241,2
10/15/2020,45242,2
10/15/2020,45244,1
10/15/2020,45246,2
10/15/2020,45247,1
10/15/2020,45248,3
10/15/2020,45249,1
10/15/2020,45251,3
10/16/2020,,2
10/16/2020,45002,1
10/16/2020,45030,7
10/16/2020,45202,2
10/16/2020,45204,1
10/16/2020,45207,2
10/16/2020,45209,1
10/16/2020,45211,3
10/16/2020,45212,7
10/16/2020,45213,2
10/16/2020,45215,2
10/16/2020,45217,1
10/16/2020,45218,1
10/16/2020,45219,4
10/16/2020,45220,4
10/16/2020,45221,1
10/16/2020,45224,1
10/16/2020,45226,3
10/16/2020,45227,2
10/16/2020,45230,3
10/16/2020,45231,5
10/16/2020,45236,5
10/16/2020,45238,6
10/16/2020,45239,2
10/16/2020,45240,1
10/16/2020,45242,3
10/16/2020,45244,2
10/16/2020,45247,3
10/16/2020,45248,3
10/16/2020,45251,3
10/16/2020,45255,3
10/17/2020,,2
10/17/2020,45030,2
10/17/2020,45052,2
10/17/2020,45202,2
10/17/2020,45209,1
10/17/2020,45211,3
10/17/2020,45212,1
10/17/2020,45214,1
10/17/2020,45215,4
10/17/2020,45216,1
10/17/2020,45219,3
10/17/2020,45225,1
10/17/2020,45227,2
10/17/2020,45229,1
10/17/2020,45230,2
10/17/2020,45233,1
10/17/2020,45236,2
10/17/2020,45238,9
10/17/2020,45239,2
10/17/2020,45240,4
10/17/2020,45241,1
10/17/2020,45242,3
10/17/2020,45243,3
10/17/2020,45244,1
10/17/2020,45247,1
10/17/2020,45248,3
10/17/2020,45251,1
10/17/2020,45252,1
10/17/2020,45255,1
10/18/2020,45002,1
10/18/2020,45030,1
10/18/2020,45111,1
10/18/2020,45140,2
10/18/2020,45202,1
10/18/2020,45208,1
10/18/2020,45209,1
10/18/2020,45211,1
10/18/2020,45212,4
10/18/2020,45213,1
10/18/2020,45215,1
10/18/2020,45216,1
10/18/2020,45219,2
10/18/2020,45220,2
10/18/2020,45221,1
10/18/2020,45223,1
10/18/2020,45226,1
10/18/2020,45227,4
10/18/2020,45229,1
10/18/2020,45231,3
10/18/2020,45233,1
10/18/2020,45236,2
10/18/2020,45237,1
10/18/2020,45238,9
10/18/2020,45239,2
10/18/2020,45240,3
10/18/2020,45241,3
10/18/2020,45243,4
10/18/2020,45244,2
10/18/2020,45247,1
10/18/2020,45248,2
10/18/2020,45251,1
10/19/2020,,3
10/19/2020,41074,1
10/19/2020,45002,2
10/19/2020,45030,8
10/19/2020,45052,1
10/19/2020,45140,4
10/19/2020,45202,6
10/19/2020,45207,3
10/19/2020,45208,3
10/19/2020,45209,2
10/19/2020,45211,2
10/19/2020,45212,2
10/19/2020,45213,2
10/19/2020,45215,7
10/19/2020,45216,1
10/19/2020,45217,2
10/19/2020,45219,7
10/19/2020,45220,3
10/19/2020,45221,4
10/19/2020,45224,3
10/19/2020,45225,1
10/19/2020,45226,1
10/19/2020,45227,4
10/19/2020,45229,1
10/19/2020,45230,6
10/19/2020,45231,1
10/19/2020,45232,1
10/19/2020,45233,4
10/19/2020,45236,2
10/19/2020,45237,1
10/19/2020,45238,4
10/19/2020,45239,5
10/19/2020,45240,2
10/19/2020,45241,1
10/19/2020,45242,3
10/19/2020,45243,1
10/19/2020,45244,6
10/19/2020,45246,1
10/19/2020,45247,4
10/19/2020,45248,4
10/19/2020,45251,2
10/19/2020,45252,1
10/19/2020,45255,1
10/20/2020,,1
10/20/2020,17601,1
10/20/2020,22405,1
10/20/2020,45002,1
10/20/2020,45030,3
10/20/2020,45202,1
10/20/2020,45204,1
10/20/2020,45205,1
10/20/2020,45206,1
10/20/2020,45207,1
10/20/2020,45208,7
10/20/2020,45209,3
10/20/2020,45211,7
10/20/2020,45212,2
10/20/2020,45213,1
10/20/2020,45215,4
10/20/2020,45216,1
10/20/2020,45217,1
10/20/2020,45218,4
10/20/2020,45219,3
10/20/2020,45220,5
10/20/2020,45221,2
10/20/2020,45224,2
10/20/2020,45226,2
10/20/2020,45227,3
10/20/2020,45229,1
10/20/2020,45230,3
10/20/2020,45231,2
10/20/2020,45233,1
10/20/2020,45236,2
10/20/2020,45237,4
10/20/2020,45238,7
10/20/2020,45239,3
10/20/2020,45240,2
10/20/2020,45241,4
10/20/2020,45242,1
10/20/2020,45243,1
10/20/2020,45244,2
10/20/2020,45247,6
10/20/2020,45248,2
10/20/2020,45249,2
10/20/2020,45251,3
10/20/2020,45252,1
10/20/2020,45255,3
10/21/2020,,2
10/21/2020,45001,1
10/21/2020,45013,1
10/21/2020,45030,5
10/21/2020,45056,1
10/21/2020,45140,1
10/21/2020,45202,5
10/21/2020,45206,2
10/21/2020,45207,3
10/21/2020,45208,2
10/21/2020,45209,3
10/21/2020,45211,2
10/21/2020,45212,3
10/21/2020,45215,4
10/21/2020,45216,1
10/21/2020,45217,3
10/21/2020,45218,1
10/21/2020,45219,7
10/21/2020,45220,2
10/21/2020,45225,1
10/21/2020,45227,4
10/21/2020,45230,3
10/21/2020,45231,6
10/21/2020,45233,3
10/21/2020,45236,2
10/21/2020,45238,7
10/21/2020,45239,3
10/21/2020,45240,4
10/21/2020,45241,4
10/21/2020,45242,2
10/21/2020,45243,1
10/21/2020,45246,1
10/21/2020,45247,3
10/21/2020,45248,6
10/21/2020,45251,1
10/21/2020,45255,3
10/22/2020,,3
10/22/2020,45002,3
10/22/2020,45030,8
10/22/2020,45140,8
10/22/2020,45202,1
10/22/2020,45204,1
10/22/2020,45205,1
10/22/2020,45207,1
10/22/2020,45211,3
10/22/2020,45212,3
10/22/2020,45213,3
10/22/2020,45215,1
10/22/2020,45218,1
10/22/2020,45219,6
10/22/2020,45220,1
10/22/2020,45224,3
10/22/2020,45229,1
10/22/2020,45230,5
10/22/2020,45231,6
10/22/2020,45233,3
10/22/2020,45236,1
10/22/2020,45237,2
10/22/2020,45238,10
10/22/2020,45239,4
10/22/2020,45240,1
10/22/2020,45241,3
10/22/2020,45243,3
10/22/2020,45244,1
10/22/2020,45247,4
10/22/2020,45249,1
10/22/2020,45251,2
10/22/2020,45255,3
10/23/2020,,1
10/23/2020,45002,2
10/23/2020,45030,3
10/23/2020,45052,1
10/23/2020,45140,5
10/23/2020,45202,5
10/23/2020,45204,2
10/23/2020,45205,1
10/23/2020,45209,3
10/23/2020,45211,4
10/23/2020,45212,1
10/23/2020,45214,1
10/23/2020,45215,1
10/23/2020,45216,1
10/23/2020,45217,1
10/23/2020,45218,2
10/23/2020,45219,1
10/23/2020,45220,1
10/23/2020,45221,1
10/23/2020,45224,2
10/23/2020,45225,2
10/23/2020,45226,1
10/23/2020,45227,1
10/23/2020,45229,2
10/23/2020,45230,5
10/23/2020,45231,6
10/23/2020,45233,6
10/23/2020,45236,3
10/23/2020,45237,2
10/23/2020,45238,10
10/23/2020,45239,2
10/23/2020,45240,4
10/23/2020,45241,1
10/23/2020,45242,2
10/23/2020,45243,2
10/23/2020,45244,1
10/23/2020,45247,8
10/23/2020,45248,3
10/23/2020,45249,1
10/23/2020,45251,8
10/23/2020,45255,1
10/24/2020,,4
10/24/2020,45002,2
10/24/2020,45030,2
10/24/2020,45052,1
10/24/2020,45140,1
10/24/2020,45202,3
10/24/2020,45205,1
10/24/2020,45206,1
10/24/2020,45208,5
10/24/2020,45209,1
10/24/2020,45211,1
10/24/2020,45212,7
10/24/2020,45213,2
10/24/2020,45215,2
10/24/2020,45216,1
10/24/2020,45218,1
10/24/2020,45219,8
10/24/2020,45220,1
10/24/2020,45221,1
10/24/2020,45224,1
10/24/2020,45226,1
10/24/2020,45227,1
10/24/2020,45230,3
10/24/2020,45231,2
10/24/2020,45233,3
10/24/2020,45238,6
10/24/2020,45239,3
10/24/2020,45240,2
10/24/2020,45241,3
10/24/2020,45242,4
10/24/2020,45243,5
10/24/2020,45244,2
10/24/2020,45246,2
10/24/2020,45247,6
10/24/2020,45248,2
10/24/2020,45251,6
10/24/2020,45253,1
10/24/2020,45255,4
10/25/2020,45002,4
10/25/2020,45030,4
10/25/2020,45111,1
10/25/2020,45140,3
10/25/2020,45202,2
10/25/2020,45205,1
10/25/2020,45206,1
10/25/2020,45207,1
10/25/2020,45208,2
10/25/2020,45209,8
10/25/2020,45211,6
10/25/2020,45212,3
10/25/2020,45213,3
10/25/2020,45215,3
10/25/2020,45217,2
10/25/2020,45219,4
10/25/2020,45220,5
10/25/2020,45224,1
10/25/2020,45226,1
10/25/2020,45230,4
10/25/2020,45231,3
10/25/2020,45233,3
10/25/2020,45237,1
10/25/2020,45238,10
10/25/2020,45239,3
10/25/2020,45240,2
10/25/2020,45241,1
10/25/2020,45243,2
10/25/2020,45244,1
10/25/2020,45246,1
10/25/2020,45247,3
10/25/2020,45248,1
10/25/2020,45251,5
10/25/2020,45255,1
10/26/2020,,2
10/26/2020,37129,1
10/26/2020,43551,1
10/26/2020,44012,1
10/26/2020,45002,1
10/26/2020,45030,7
10/26/2020,45052,2
10/26/2020,45140,4
10/26/2020,45174,2
10/26/2020,45202,5
10/26/2020,45204,1
10/26/2020,45205,2
10/26/2020,45206,1
10/26/2020,45207,6
10/26/2020,45208,1
10/26/2020,45209,5
10/26/2020,45211,4
10/26/2020,45212,8
10/26/2020,45213,3
10/26/2020,45214,1
10/26/2020,45215,4
10/26/2020,45216,2
10/26/2020,45217,1
10/26/2020,45218,2
10/26/2020,45219,7
10/26/2020,45220,1
10/26/2020,45221,1
10/26/2020,45223,1
10/26/2020,45224,4
10/26/2020,45226,3
10/26/2020,45227,3
10/26/2020,45229,1
10/26/2020,45230,3
10/26/2020,45231,4
10/26/2020,45232,1
10/26/2020,45233,7
10/26/2020,45236,2
10/26/2020,45237,1
10/26/2020,45238,19
10/26/2020,45239,7
10/26/2020,45240,9
10/26/2020,45241,3
10/26/2020,45242,4
10/26/2020,45243,2
10/26/2020,45244,3
10/26/2020,45246,4
10/26/2020,45247,4
10/26/2020,45248,6
10/26/2020,45249,1
10/26/2020,45251,6
10/26/2020,45255,2
10/26/2020,47060,1
10/27/2020,,13
10/27/2020,45002,6
10/27/2020,45030,2
10/27/2020,45052,2
10/27/2020,45140,6
10/27/2020,45202,6
10/27/2020,45204,3
10/27/2020,45206,1
10/27/2020,45207,4
10/27/2020,45208,4
10/27/2020,45209,1
10/27/2020,45211,8
10/27/2020,45212,10
10/27/2020,45214,2
10/27/2020,45215,3
10/27/2020,45216,1
10/27/2020,45218,1
10/27/2020,45219,13
10/27/2020,45220,2
10/27/2020,45223,2
10/27/2020,45224,5
10/27/2020,45225,1
10/27/2020,45226,1
10/27/2020,45227,1
10/27/2020,45229,1
10/27/2020,45230,5
10/27/2020,45231,5
10/27/2020,45233,4
10/27/2020,45236,4
10/27/2020,45237,1
10/27/2020,45238,10
10/27/2020,45239,3
10/27/2020,45240,2
10/27/2020,45241,3
10/27/2020,45242,4
10/27/2020,45243,6
10/27/2020,45246,4
10/27/2020,45247,6
10/27/2020,45248,3
10/27/2020,45249,4
10/27/2020,45251,9
10/27/2020,45255,6
10/27/2020,47025,1
10/27/2020,47060,1
10/28/2020,,4
10/28/2020,45030,10
10/28/2020,45052,1
10/28/2020,45140,2
10/28/2020,45202,3
10/28/2020,45203,1
10/28/2020,45205,2
10/28/2020,45206,2
10/28/2020,45208,2
10/28/2020,45209,3
10/28/2020,45211,4
10/28/2020,45212,5
10/28/2020,45213,2
10/28/2020,45214,1
10/28/2020,45215,7
10/28/2020,45216,1
10/28/2020,45217,3
10/28/2020,45218,1
10/28/2020,45219,7
10/28/2020,45224,7
10/28/2020,45225,1
10/28/2020,45226,1
10/28/2020,45227,3
10/28/2020,45228,1
10/28/2020,45229,3
10/28/2020,45230,2
10/28/2020,45231,5
10/28/2020,45233,2
10/28/2020,45236,4
10/28/2020,45237,9
10/28/2020,45238,4
10/28/2020,45239,6
10/28/2020,45240,5
10/28/2020,45241,2
10/28/2020,45242,2
10/28/2020,45243,3
10/28/2020,45244,4
10/28/2020,45246,2
10/28/2020,45247,7
10/28/2020,45248,11
10/28/2020,45251,8
10/28/2020,45255,4
10/29/2020,,9
10/29/2020,45002,2
10/29/2020,45030,6
10/29/2020,45052,1
10/29/2020,45140,1
10/29/2020,45202,6
10/29/2020,45207,2
10/29/2020,45208,7
10/29/2020,45209,3
10/29/2020,45211,15
10/29/2020,45212,6
10/29/2020,45213,1
10/29/2020,45215,4
10/29/2020,45217,2
10/29/2020,45218,2
10/29/2020,45219,2
10/29/2020,45223,3
10/29/2020,45224,3
